Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
65605,"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,"=""0060764902""","=""9780060764906""",0,4.05,HarperCollins Narnia,Mass Market Paperback,221,2005,1955,,2021/08/21,,,read,,,,1,0
43814,"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice,"Rice, Anne",,"=""0345476883""","=""9780345476883""",0,4.10,Ballantine Books,Mass Market Paperback,481,2004,1985,,2021/08/21,,,read,,,,1,0
68811,Momo,Michael Ende,"Ende, Michael",,"=""""","=""""",0,4.34,Thienemann,Paperback,304,1998,1973,,2021/08/21,,,read,,,,1,0
6882,Papillon,Henri Charrière,"Charrière, Henri",,"=""0061120669""","=""9780061120664""",0,4.23,William Morrow Paperbacks,Paperback,544,2006,1969,,2021/08/21,,,read,,,,1,0
10818853,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,"James, E.L.",,"=""1612130291""","=""9781612130293""",0,3.66,Vintage,Paperback,356,2011,2011,,2021/08/21,,,read,,,,1,0
3777732,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,"Clare, Cassandra",,"=""1416914307""","=""9781416914303""",0,4.27,Margaret K. McElderry Books,Hardcover,541,2009,2009,,2021/08/21,,,read,,,,1,0
1582996,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,"Clare, Cassandra",,"=""1416914293""","=""9781416914297""",0,4.11,Margaret K. McElderry Books,Hardcover,453,2008,2008,,2021/08/21,,,read,,,,1,0
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,"=""0439861365""","=""9780439861366""",0,3.91,Scholastic Inc,Paperback,224,1995,1954,,2021/08/21,,,read,,,,1,0
42697,Exodus,Leon Uris,"Uris, Leon",,"=""0553258478""","=""9780553258479""",0,4.34,"Bantam Books, Inc.",Mass Market Paperback,599,1986,1958,,2021/08/21,,,read,,,,1,0
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,"=""000720230X""","=""9780007202300""",0,3.98,HarperCollins Publishers,Hardcover,240,2005,1951,,2021/08/21,,,read,,,,1,0
105992,Helter Skelter: The True Story of the Manson Murders,Vincent Bugliosi,"Bugliosi, Vincent",Curt Gentry,"=""0393322238""","=""9780393322231""",0,4.06,W. W. Norton  Company,Paperback,687,2001,1974,,2021/08/21,to-read,to-read (#90),to-read,,,,0,0
23807,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.25,Arrow Books,Paperback,421,2002,1988,,2021/08/21,to-read,to-read (#89),to-read,,,,0,0
1848,Wild Swans: Three Daughters of China,Jung Chang,"Chang, Jung",,"=""""","=""""",0,4.29,Simon & Schuster,Paperback,562,2003,1991,,2021/08/21,to-read,to-read (#88),to-read,,,,0,0
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,"=""0440238153""","=""9780440238157""",0,4.10,Laurel Leaf,Mass Market Paperback,465,2003,2000,,2021/08/21,,,read,,,,1,0
135836,"Trainspotting (Mark Renton, #2)",Irvine Welsh,"Welsh, Irvine",,"=""0099465892""","=""9780099465898""",0,4.11,Vintage,Paperback,431,1994,1993,,2021/08/21,to-read,to-read (#87),to-read,,,,0,0
93,Heidi,Johanna Spyri,"Spyri, Johanna","Angelo Rinaldi, Beverly Cleary","=""0753454947""","=""9780753454947""",0,4.03,Kingfisher,Paperback,352,2002,1880,,2021/08/21,,,read,,,,1,0
43545,The Once and Future King,T.H. White,"White, T.H.",,"=""0441627404""","=""9780441627400""",0,4.07,Ace,Mass Market Paperback,639,1987,1958,,2021/08/21,to-read,to-read (#86),to-read,,,,0,0
256683,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,"Clare, Cassandra",,"=""1416914285""","=""9781416914280""",0,4.07,Margaret K. McElderry Books,Hardcover,485,2007,2007,,2021/08/21,,,read,,,,1,0
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",0,3.81,Vintage Contemporaries / Random House,Paperback,399,1991,1991,,2021/08/21,to-read,to-read (#85),to-read,,,,0,0
2865,Girl with a Pearl Earring,Tracy Chevalier,"Chevalier, Tracy",,"=""0452287022""","=""9780452287020""",0,3.93,Plume/Penguin,Paperback,233,2005,1999,,2021/08/21,to-read,to-read (#84),to-read,,,,0,0
18116,His Dark Materials (His Dark Materials #1-3),Philip Pullman,"Pullman, Philip",,"=""0440238609""","=""9780440238607""",0,4.29,Laurel Leaf,Mass Market Paperback,1088,2003,2000,,2021/08/21,,,read,,,,1,0
67238,Dead Poets Society,N.H. Kleinbaum,"Kleinbaum, N.H.",Tom Schulman,"=""0553282980""","=""9780553282986""",0,4.17,Starfire,Paperback,166,1989,1988,,2021/08/21,to-read,to-read (#83),to-read,,,,0,0
7728,"Antigone (The Theban Plays, #3)",Sophocles,"Sophocles, Sophocles",,"=""1580493882""","=""9781580493888""",0,3.67,"Prestwick House, Inc.",Paperback,80,2005,-441,,2021/08/21,to-read,to-read (#82),to-read,,,,0,0
15645,Inferno,Dante Alighieri,"Alighieri, Dante",Anthony Esolen,"=""0812970063""","=""9780812970067""",0,4.03,Modern Library,Kindle Edition,490,2022,1320,,2021/08/21,to-read,to-read (#81),to-read,,,,0,0
113436,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,"Paolini, Christopher",,"=""0375826696""","=""9780375826696""",0,3.96,Alfred A. Knopf,Paperback,497,2005,2002,,2021/08/21,,,read,,,,1,0
5805,V for Vendetta,Alan             Moore,"Moore, Alan","David   Lloyd, Steve Whitaker, Siobhan Dodds","=""1401207928""","=""9781401207922""",0,4.26,Vertigo,Hardcover,296,2005,1990,,2021/08/21,to-read,to-read (#80),to-read,,,,0,0
11588,"The Shining (The Shining, #1)",Stephen        King,"King, Stephen",,"=""0450040186""","=""9780450040184""",0,4.28,New English Library (Hodder & Stoughton) ,Paperback,497,1980,1977,,2021/08/21,to-read,to-read (#79),to-read,,,,0,0
49041,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,"Meyer, Stephenie",Sylke Hachmeister,"=""""","=""""",0,3.60,"Little, Brown and Company",Hardcover,563,2006,2006,,2021/08/21,,,read,,,,1,0
1162543,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,"Meyer, Stephenie",,"=""031606792X""","=""9780316067928""",0,3.75,"Little, Brown and Company",Hardcover,756,2008,2008,,2021/08/21,,,read,,,,1,0
960,"Angels & Demons (Robert Langdon, #1)",Dan    Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",0,3.95,Pocket Books,Paperback,736,2006,2000,,2021/08/21,,,read,,,,1,0
428263,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316160202""","=""9780316160209""",0,3.73,"Little, Brown and Company",Hardcover,629,2007,2007,,2021/08/21,,,read,,,,1,0
27712,The Neverending Story,Michael Ende,"Ende, Michael",Ralph Manheim,"=""0525457585""","=""9780525457589""",0,4.18,Dutton Children's Books,Hardcover,396,1997,1979,,2021/08/21,,,read,,,,1,0
402045,"The Mists of Avalon (Avalon, #1)",Marion Zimmer Bradley,"Bradley, Marion Zimmer",,"=""0345350499""","=""9780345350497""",0,4.13,Ballantine Books,Paperback,884,1984,1982,,2021/08/21,,,read,,,,1,0
43763,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,"Rice, Anne",,"=""0345476875""","=""9780345476876""",0,4.02,Ballantine Books,Paperback,346,2004,1976,,2021/08/21,,,read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",0,4.10,Scholastic Press,Hardcover,390,2010,2010,,2021/08/21,,,read,,,,1,0
188572,The Complete Sherlock Holmes,Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",0,4.50,Bantam Classics,Paperback,1796,1986,1905,,2021/08/21,,,read,,,,1,0
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",0,4.03,RANDOM HOUSE TRADE @,Hardcover,399,1996,1995,,2021/08/21,,,read,,,,1,0
7190,The Three Musketeers,Alexandre Dumas,"Dumas, Alexandre","Richard Pevear, Philip Bates, William Barrow, August Zoller, Marisa Zini, Moshe Ukle, Pierre Toutain-Dorbec, John      Lee, Jacques Georges Clemenc Le Clercq, Natalie Montoto, S.M. Sheley, Daniel Rasmusson, Louis Jourdan, Walter Covell, Michael Page, Brett Helquist, Michael Hugh Johnson, Sylvie Thorel-Cailleteau, Milo Winter, Bill Homewood, Arthur Paul John Charles James Gore Sudley, S.N. Rizvi, Giorgio Manganelli, William Robson, Isabel Ely Lord, Александр Дюма","=""""","=""""",0,4.09,Modern Library,Paperback,625,2001,1844,,2021/08/21,to-read,to-read (#78),to-read,,,,0,0
119073,The Name of the Rose,Umberto Eco,"Eco, Umberto",William Weaver,"=""0156001314""","=""9780156001311""",0,4.14,Houghton Mifflin Harcourt,Paperback,552,1994,1980,,2021/08/21,to-read,to-read (#77),to-read,,,,0,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",0,4.34,Scholastic Press,Hardcover,391,2009,2009,,2021/08/21,,,read,,,,1,0
1371,The Iliad,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0140275363""","=""9780140275360""",0,3.92,Penguin Classics,Paperback,704,1999,-800,,2021/08/21,to-read,to-read (#76),to-read,,,,0,0
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",0,4.42,Penguin Books,Paperback,601,2002,1952,,2021/08/21,to-read,to-read (#75),to-read,,,,0,0
2623,Great Expectations,Charles Dickens,"Dickens, Charles","Kate Flint, Margaret Cardwell","=""0192833596""","=""9780192833594""",0,3.79,Oxford University Press,Paperback,544,1998,1861,,2021/08/21,to-read,to-read (#74),to-read,,,,0,0
968,"The da Vinci Code (Robert Langdon, #2)",Dan    Brown,"Brown, Dan",,"=""5550155184""","=""9785550155189""",0,3.92,Random House Large Print,Hardcover,489,2003,2003,,2021/08/21,,,read,,,,1,0
3836,Don Quixote,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes","Roberto González Echevarría, John Rutherford","=""""","=""""",0,3.90,Penguin Books,Paperback,1023,2003,1605,,2021/08/21,to-read,to-read (#73),to-read,,,,0,0
355697,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",Arthur Wesley Wheen,"=""0449213943""","=""9780449213940""",0,4.09,Ballantine Books,Mass Market Paperback,296,1987,1928,,2021/08/21,,,read,,,,1,0
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",0,3.66,"Little, Brown and Company",Paperback,498,2006,2005,,2021/08/21,,,read,,,,1,0
35031085,Frankenstein: The 1818 Text,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",Charlotte Gordon,"=""0143131842""","=""9780143131847""",0,3.88,Penguin Classics,Paperback,260,2018,1818,,2021/08/21,to-read,to-read (#72),to-read,,,,0,0
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude, Dieter Wellershoff, Bruno Goetz, Lev Tolstoj, Léon Tolstoï","=""""","=""""",0,4.10,Vintage,Paperback,964,2012,1878,,2021/08/21,to-read,to-read (#71),to-read,,,,0,0
332613,One Flew Over the Cuckoo’s Nest,Ken Kesey,"Kesey, Ken",,"=""""","=""""",0,4.20,Signet,Mass Market Paperback,325,1963,1962,,2021/08/21,to-read,to-read (#70),to-read,,,,0,0
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,"=""0451528824""","=""9780451528827""",0,4.32,Signet,Mass Market Paperback,320,2003,1908,,2021/08/21,to-read,to-read (#69),to-read,,,,0,0
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",0,4.24,HarperCollins Publishers,Paperback,206,2005,1950,,2021/08/21,,,read,,,,1,0
929,Memoirs of a Geisha,Arthur Golden,"Golden, Arthur",,"=""1400096898""","=""9781400096893""",0,4.15,Vintage Books USA,Mass Market Paperback,503,2005,1997,,2021/08/21,to-read,to-read (#68),to-read,,,,0,0
4667024,The Help,Kathryn Stockett,"Stockett, Kathryn",,"=""0399155341""","=""9780399155345""",0,4.46,G.P. Putnam's Sons,Hardcover,464,2009,2009,,2021/08/21,to-read,to-read (#67),to-read,,,,0,0
2956,The Adventures of Huckleberry Finn,Mark Twain,"Twain, Mark","Guy Cardwell, E.W. Kemble, John Seelye, Walter Trier, Tom Wilson, William Little Hughes","=""0142437174""","=""9780142437179""",0,3.83,Penguin Classics,Paperback,327,2002,1884,,2021/08/21,,,read,,,,1,0
386162,"The Hitchhiker’s Guide to the Galaxy (The Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",0,4.23,Del Rey,Paperback,193,2007,1979,,2021/08/21,,,read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",0,4.34,Scholastic Press,Hardcover,374,2008,2008,,2021/08/21,,,read,,,,1,0
1934,Little Women,Louisa May Alcott,"Alcott, Louisa May","Regina Barreca, Grzegorz Komerski, Marta Fihel","=""""","=""""",0,4.16,Signet Classics,Mass Market Paperback,449,2004,1868,,2021/08/21,to-read,to-read (#66),to-read,,,,0,0
11127,"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""0066238501""","=""9780066238500""",0,4.28,HarperCollins,Paperback,767,2014,1956,,2021/08/21,,,read,,,,1,0
33,The Lord of the Rings,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",0,4.53,Houghton Mifflin Harcourt,Paperback,1216,2005,1954,,2021/08/21,,,read,,,,1,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",0,3.80,Back Bay Books,Paperback,277,2001,1951,,2021/08/21,to-read,to-read (#65),to-read,,,,0,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",0,4.29,Modern Library,Paperback,279,2023,1813,,2021/08/21,to-read,to-read (#64),to-read,,,,0,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",0,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2021/08/21,to-read,to-read (#63),to-read,,,,0,0
478951,"The Bonehunters (Malazan Book of the Fallen, #6)",Steven Erikson,"Erikson, Steven",,"=""0553813153""","=""9780553813159""",5,4.48,Bantam,Mass Market Paperback,1203,2007,2006,2017/01/01,2018/07/08,,,read,,,,2,0
345299,"Midnight Tides (Malazan Book of the Fallen, #5)",Steven Erikson,"Erikson, Steven",,"=""0553813145""","=""9780553813142""",5,4.42,Bantam,Mass Market Paperback,960,2005,2004,2017/01/01,2018/07/08,,,read,,,,2,0
55398,"House of Chains (Malazan Book of the Fallen, #4)",Steven Erikson,"Erikson, Steven",,"=""0765348810""","=""9780765348814""",5,4.34,Tom Doherty Associates,Mass Market Paperback,1015,2007,2002,2017/01/01,2018/07/08,,,read,,,,2,0
175983,"Memories of Ice (Malazan Book of the Fallen, #3)",Steven Erikson,"Erikson, Steven",,"=""0765348802""","=""9780765348807""",5,4.47,Tor Fantasy,Mass Market Paperback,925,2006,2001,2017/01/01,2018/07/08,,,read,,,,2,0
458394,"Night of Knives (Novels of the Malazan Empire, #1)",Ian C. Esslemont,"Esslemont, Ian C.",,"=""0593057813""","=""9780593057810""",4,3.82,Bantam Press,Hardcover,304,2007,2004,2018/10/11,2018/07/08,,,read,,,,2,0
55399,"Gardens of the Moon (Malazan Book of the Fallen, #1)",Steven Erikson,"Erikson, Steven",,"=""0765348780""","=""9780765348784""",5,3.93,Tor Books,Mass Market Paperback,666,2005,1999,2017/01/01,2018/07/08,,,read,,,,2,0
6616579,"Bauchelain and Korbal Broach (The Tales of Bauchelain and Korbal Broach, #1-3)",Steven Erikson,"Erikson, Steven",,"=""0765324229""","=""9780765324221""",4,3.98,Tor Books,Paperback,316,2009,2009,2019/04/16,2019/04/03,,,read,,,,1,0
49252784,Das Café am Rande der Welt,John P. Strelecky,"Strelecky, John P.",,"=""""","=""""",0,3.54,,Audible Audio,,,2003,,2020/01/13,to-read,to-read (#62),to-read,,,,0,0
260025,"Test of the Twins (Dragonlance: Legends, #3)",Margaret Weis,"Weis, Margaret",Tracy Hickman,"=""0786933887""","=""9780786933884""",4,4.20,Wizards of the Coast,Hardcover,320,2004,1986,,2020/04/19,,,read,,,,1,0
29187,"Time of the Twins (Dragonlance: Legends, #1)",Margaret Weis,"Weis, Margaret",Tracy Hickman,"=""0786931582""","=""9780786931583""",4,4.17,Wizards of the Coast,Kindle Edition,389,2004,1986,2020/04/19,2020/01/20,,,read,,,,1,0
259836,"Dragons of Autumn Twilight  (Dragonlance: Chronicles, #1)",Margaret Weis,"Weis, Margaret",Tracy Hickman,"=""0786915749""","=""9780786915743""",2,4.01,Wizards of the Coast,Mass Market Paperback,444,2000,1984,2019/12/15,2018/10/11,,,read,,,,1,0
68378,"Dragons of Spring Dawning (Dragonlance: Chronicles, #3)",Margaret Weis,"Weis, Margaret",Tracy Hickman,"=""0786930705""","=""9780786930708""",3,4.14,Wizards of the Coast,Hardcover,352,2003,1985,2020/01/20,2020/01/13,,,read,,,,1,0
23454,"Dragons of Winter Night (Dragonlance: Chronicles, #2)",Margaret Weis,"Weis, Margaret","Tracy Hickman, Andrew Dabb, Steve Kurth","=""1932796789""","=""9781932796780""",3,4.14,Devil's Due Publishing,Paperback,358,2007,1985,2020/01/13,2019/12/15,,,read,,,,1,0
9317452,"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575097566""","=""9780575097568""",4,3.86,Gollancz,Hardcover,392,2011,2011,,2019/12/02,,,read,,,,1,0
28820403,"Ravenspur: Rise of the Tudors (The Wars of the Roses, #4)",Conn Iggulden,"Iggulden, Conn",,"=""""","=""""",3,4.24,Penguin Books Ltd,Paperback,469,2016,2016,,2018/07/08,,,read,,,,1,0
25552343,Bloodline,Conn Iggulden,"Iggulden, Conn",,"=""0718196449""","=""9780718196448""",3,4.26,Penguin Books Ltd ,ebook,475,2015,2015,2019/11/27,2018/07/08,,,read,,,,1,0
39929582,"Kellanved's Reach (Path to Ascendancy, #3)",Ian C. Esslemont,"Esslemont, Ian C.",,"=""1466868600""","=""9781466868601""",5,4.22,Tor Books,Kindle Edition,340,2019,2019,2019/04/03,2018/10/11,,,read,,,,1,0
17830079,"Stormbird (Wars of the Roses, #1)",Conn Iggulden,"Iggulden, Conn",,"=""0718159837""","=""9780718159832""",4,3.92,Michael Joseph,Hardcover,482,2013,2013,2019/11/03,2018/07/08,,,read,,,,1,0
22468475,"Trinity (Wars of the Roses, #2)",Conn Iggulden,"Iggulden, Conn",,"=""0718159853""","=""9780718159856""",4,4.15,Michael Joseph,Hardcover,462,2014,2014,,2018/07/08,,,read,,,,1,0
21032488,"The Doors of Stone (The Kingkiller Chronicle, #3)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""0575081449""","=""9780575081444""",0,3.55,Gollancz,Hardcover,896,,,,2019/11/03,to-read,to-read (#61),to-read,,,,0,0
12183815,"Brief Cases (The Dresden Files, #15.5)",Jim  Butcher,"Butcher, Jim",,"=""0451492129""","=""9780451492128""",5,4.40,Ace,ebook,516,2018,2018,2019/09/15,2019/09/01,,,read,,,,1,0
7779059,"Side Jobs (The Dresden Files, #12.5)",Jim  Butcher,"Butcher, Jim",,"=""045146365X""","=""9780451463654""",5,4.25,Roc,Hardcover,418,2010,2010,2019/09/15,2019/09/01,,,read,,,,1,0
83346,"Through the Looking-Glass and What Alice Found There (Alice's Adventures in Wonderland, #2)",Lewis Carroll,"Carroll, Lewis","John Tenniel, Peter Glassman","=""0688120490""","=""9780688120498""",4,4.01,Books of Wonder,Hardcover,228,1993,1871,2019/09/01,2019/08/26,,,read,,,,1,0
6324090,Alice's Adventures in Wonderland,Lewis Carroll,"Carroll, Lewis","T.H. Robinson, Charles Pears","=""""","=""""",4,3.99,Public Domain Books,Kindle Edition,96,1997,1865,2019/08/26,2019/08/21,,,read,,,,1,0
19486421,"Skin Game (The Dresden Files, #15)",Jim  Butcher,"Butcher, Jim",,"=""0451464397""","=""9780451464392""",5,4.56,Roc,Hardcover,464,2014,2014,2019/08/21,2019/08/17,,,read,,,,1,0
12216302,"Cold Days (The Dresden Files, #14)",Jim  Butcher,"Butcher, Jim",,"=""0451464400""","=""9780451464408""",5,4.47,Penguin Group (USA),Hardcover,515,2012,2012,2019/08/17,2019/08/10,,,read,,,,1,0
8058301,"Ghost Story (The Dresden Files, #13)",Jim  Butcher,"Butcher, Jim",James Marsters,"=""045146379X""","=""9780451463791""",5,4.25,Roc Hardcover,Hardcover,481,2011,2011,2019/08/10,2019/08/04,,,read,,,,1,0
6585201,"Changes (The Dresden Files, #12)",Jim  Butcher,"Butcher, Jim",,"=""045146317X""","=""9780451463173""",5,4.50,Roc,Hardcover,438,2010,2010,2019/08/04,2019/07/29,,,read,,,,1,0
3475161,"Turn Coat (The Dresden Files, #11)",Jim  Butcher,"Butcher, Jim",,"=""0451462564""","=""9780451462565""",0,4.44,Roc,Hardcover,420,2009,2009,2019/07/29,2019/07/22,,,read,,,,1,0
927979,"Small Favor (The Dresden Files, #10)",Jim  Butcher,"Butcher, Jim",,"=""0451461894""","=""9780451461896""",5,4.43,Roc,Hardcover,423,2008,2008,2019/07/22,2019/07/15,,,read,,,,1,0
91475,"White Night (The Dresden Files, #9)",Jim  Butcher,"Butcher, Jim",,"=""0451461401""","=""9780451461407""",5,4.38,Roc Hardcover,Hardcover,407,2007,2007,2019/07/15,2019/07/09,,,read,,,,1,0
91474,"Proven Guilty (The Dresden Files, #8)",Jim  Butcher,"Butcher, Jim",,"=""0451461037""","=""9780451461032""",5,4.39,Ace,Paperback,547,2007,2006,2019/07/09,2019/07/07,,,read,,,,1,0
17683,"Dead Beat (The Dresden Files, #7)",Jim  Butcher,"Butcher, Jim",,"=""045146091X""","=""9780451460912""",5,4.41,Ace,Paperback,528,2006,2005,2019/07/07,2019/06/28,,,read,,,,1,0
99383,"Blood Rites (The Dresden Files, #6)",Jim  Butcher,"Butcher, Jim",,"=""0451459873""","=""9780451459879""",5,4.29,Ace,Paperback,372,2004,2004,2019/06/28,2019/06/26,,,read,,,,1,0
91479,"Death Masks (The Dresden Files, #5)",Jim  Butcher,"Butcher, Jim",,"=""0451459407""","=""9780451459404""",5,4.29,Ace,Paperback,432,2003,2003,2019/06/26,2019/06/24,,,read,,,,1,0
91478,"Summer Knight (The Dresden Files, #4)",Jim  Butcher,"Butcher, Jim",,"=""0451458923""","=""9780451458926""",5,4.26,Dutton / Signet,Mass Market Paperback,446,2003,2002,,2019/06/24,,,read,,,,1,0
91476,"Grave Peril (The Dresden Files, #3)",Jim  Butcher,"Butcher, Jim",,"=""""","=""""",4,4.14,ROC,Paperback,378,2007,2001,2019/06/24,2019/06/13,,,read,,,,1,0
91477,"Fool Moon (The Dresden Files, #2)",Jim  Butcher,"Butcher, Jim",,"=""0451458125""","=""9780451458124""",4,3.98,Roc,Mass Market Paperback,432,2001,2001,,2019/06/13,,,read,,,,1,0
47212,"Storm Front (The Dresden Files, #1)",Jim  Butcher,"Butcher, Jim",,"=""0451457811""","=""9780451457813""",4,3.97,Penguin ROC,Mass Market Paperback,372,2000,2000,2019/06/13,2018/07/27,,,read,,,,1,0
22674105,"China Rich Girlfriend (Crazy Rich Asians, #2)",Kevin Kwan,"Kwan, Kevin",,"=""0385539088""","=""9780385539081""",3,3.84,Knopf Doubleday,Hardcover,378,2015,2015,2019/05/29,2019/05/16,,,read,,,,1,0
29864343,"Rich People Problems (Crazy Rich Asians, #3)",Kevin Kwan,"Kwan, Kevin",,"=""0385542232""","=""9780385542234""",3,3.95,Doubleday,Hardcover,398,2017,2017,,2019/05/29,,,read,,,,1,0
16085481,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",,"=""0385536976""","=""9780385536974""",3,3.91,Doubleday,Hardcover,403,2013,2013,2019/05/29,2019/03/08,,,read,,,,1,0
534465,"Legacy of Steel (Dragonlance: Bridges of Time, #2)",Mary H. Herbert,"Herbert, Mary H.",,"=""0786911875""","=""9780786911875""",0,3.92,Wizards of the Coast,Mass Market Paperback,320,1998,1998,,2019/05/29,to-read,to-read (#60),to-read,,,,0,0
6771443,Coraline and Other Stories,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""1408803453""","=""9781408803455""",0,4.11,Bloomsbury Publishing PLC,Paperback,278,2009,2009,,2019/05/29,to-read,to-read (#59),to-read,,,,0,0
505606,"Dezra's Quest (Dragonlance: Bridges of Time, #5)",Chris Pierson,"Pierson, Chris",,"=""0786913681""","=""9780786913688""",0,3.74,Wizards of the Coast,Mass Market Paperback,320,1999,1999,,2019/05/29,to-read,to-read (#58),to-read,,,,0,0
30965656,"The Second Collected Tales of Bauchelain & Korbal Broach (The Tales of Bauchelain and Korbal Broach, #4-6)",Steven Erikson,"Erikson, Steven",,"=""059306397X""","=""9780593063972""",4,3.86,Bantam Press,Paperback,320,2018,,2019/05/13,2019/04/18,,,read,,,,1,0
